bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
FOURCOND,SECURERANDOM,put,100,10,28,146612.0
FOURCOND,SECURERANDOM,put,100,10,29,153076.0
FOURCOND,SECURERANDOM,put,100,10,30,162120.0
FOURCOND,SECURERANDOM,put,100,10,31,163451.0
FOURCOND,SECURERANDOM,put,100,10,32,159529.0
FOURCOND,SECURERANDOM,put,100,10,33,187942.0
FOURCOND,SECURERANDOM,put,100,10,34,155256.0
FOURCOND,SECURERANDOM,put,100,10,35,165791.0
FOURCOND,SECURERANDOM,put,100,10,36,184573.0
FOURCOND,SECURERANDOM,put,100,10,37,141642.0
FOURCOND,SECURERANDOM,put,100,10,38,148360.0
FOURCOND,SECURERANDOM,put,100,10,39,172002.0
FOURCOND,SECURERANDOM,put,100,10,40,148938.0
FOURCOND,SECURERANDOM,put,100,10,41,117642.0
FOURCOND,SECURERANDOM,put,100,10,42,146988.0
FOURCOND,SECURERANDOM,put,100,10,43,141272.0
FOURCOND,SECURERANDOM,put,100,10,44,124591.0
FOURCOND,SECURERANDOM,put,100,10,45,154853.0
FOURCOND,SECURERANDOM,put,100,10,46,160099.0
FOURCOND,SECURERANDOM,put,100,10,47,160229.0
FOURCOND,SECURERANDOM,put,100,10,48,184016.0
FOURCOND,SECURERANDOM,put,100,10,49,156866.0
FOURCOND,SECURERANDOM,put,100,10,50,164376.0
FOURCOND,SECURERANDOM,put,100,10,51,175338.0
FOURCOND,SECURERANDOM,put,100,10,52,165031.0
FOURCOND,SECURERANDOM,put,100,10,53,160956.0
FOURCOND,SECURERANDOM,put,100,10,54,136276.0
FOURCOND,SECURERANDOM,put,100,10,55,161646.0
FOURCOND,SECURERANDOM,put,100,10,56,158028.0
FOURCOND,SECURERANDOM,put,100,10,57,174784.0
FOURCOND,SECURERANDOM,put,100,10,58,167229.0
FOURCOND,SECURERANDOM,put,100,10,59,149216.0
FOURCOND,SECURERANDOM,put,100,10,60,155545.0
