bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
THREELOCKS,RANDOMRANDOM,take,100,10,57,39884.0
THREELOCKS,RANDOMRANDOM,take,100,10,58,41211.0
THREELOCKS,RANDOMRANDOM,take,100,10,59,40446.0
THREELOCKS,RANDOMRANDOM,take,100,10,60,40918.0
THREELOCKS,RANDOMRANDOM,take,100,10,61,41065.0
THREELOCKS,RANDOMRANDOM,take,100,10,62,40509.0
THREELOCKS,RANDOMRANDOM,take,100,10,63,40594.0
THREELOCKS,RANDOMRANDOM,take,100,10,64,40347.0
THREELOCKS,RANDOMRANDOM,take,100,10,65,40975.0
THREELOCKS,RANDOMRANDOM,take,100,10,66,41789.0
THREELOCKS,RANDOMRANDOM,take,100,10,67,41744.0
THREELOCKS,RANDOMRANDOM,take,100,10,68,42137.0
THREELOCKS,RANDOMRANDOM,take,100,10,69,42136.0
THREELOCKS,RANDOMRANDOM,take,100,10,70,41065.0
THREELOCKS,RANDOMRANDOM,take,100,10,71,40759.0
THREELOCKS,RANDOMRANDOM,take,100,10,72,41270.0
THREELOCKS,RANDOMRANDOM,take,100,10,73,41687.0
THREELOCKS,RANDOMRANDOM,take,100,10,74,42386.0
THREELOCKS,RANDOMRANDOM,take,100,10,75,41826.0
THREELOCKS,RANDOMRANDOM,take,100,10,76,42010.0
THREELOCKS,RANDOMRANDOM,take,100,10,77,42492.0
THREELOCKS,RANDOMRANDOM,take,100,10,78,42914.0
THREELOCKS,RANDOMRANDOM,take,100,10,79,41308.0
THREELOCKS,RANDOMRANDOM,take,100,10,80,41771.0
THREELOCKS,RANDOMRANDOM,take,100,10,81,41362.0
THREELOCKS,RANDOMRANDOM,take,100,10,82,42164.0
THREELOCKS,RANDOMRANDOM,take,100,10,83,42015.0
THREELOCKS,RANDOMRANDOM,take,100,10,84,42657.0
THREELOCKS,RANDOMRANDOM,take,100,10,85,42406.0
THREELOCKS,RANDOMRANDOM,take,100,10,86,42320.0
THREELOCKS,RANDOMRANDOM,take,100,10,87,42718.0
THREELOCKS,RANDOMRANDOM,take,100,10,88,42707.0
THREELOCKS,RANDOMRANDOM,take,100,10,89,42576.0
THREELOCKS,RANDOMRANDOM,take,100,10,90,43021.0
THREELOCKS,RANDOMRANDOM,take,100,10,91,42153.0
THREELOCKS,RANDOMRANDOM,take,100,10,92,43482.0
THREELOCKS,RANDOMRANDOM,take,100,10,93,44008.0
THREELOCKS,RANDOMRANDOM,take,100,10,94,43353.0
THREELOCKS,RANDOMRANDOM,take,100,10,95,42664.0
THREELOCKS,RANDOMRANDOM,take,100,10,96,42852.0
THREELOCKS,RANDOMRANDOM,take,100,10,97,43276.0
THREELOCKS,RANDOMRANDOM,take,100,10,98,42704.0
THREELOCKS,RANDOMRANDOM,take,100,10,99,45082.0
THREELOCKS,RANDOMRANDOM,take,100,10,100,43102.0
THREELOCKS,RANDOMRANDOM,put,100,10,2,38647.0
THREELOCKS,RANDOMRANDOM,put,100,10,3,36585.0
THREELOCKS,RANDOMRANDOM,put,100,10,4,36603.0
THREELOCKS,RANDOMRANDOM,put,100,10,5,37492.0
THREELOCKS,RANDOMRANDOM,put,100,10,6,36773.0
THREELOCKS,RANDOMRANDOM,put,100,10,7,36481.0
THREELOCKS,RANDOMRANDOM,put,100,10,8,37623.0
THREELOCKS,RANDOMRANDOM,put,100,10,9,37029.0
THREELOCKS,RANDOMRANDOM,put,100,10,10,37482.0
THREELOCKS,RANDOMRANDOM,put,100,10,11,36684.0
THREELOCKS,RANDOMRANDOM,put,100,10,12,37202.0
THREELOCKS,RANDOMRANDOM,put,100,10,13,38265.0
THREELOCKS,RANDOMRANDOM,put,100,10,14,37773.0
THREELOCKS,RANDOMRANDOM,put,100,10,15,38115.0
THREELOCKS,RANDOMRANDOM,put,100,10,16,38236.0
THREELOCKS,RANDOMRANDOM,put,100,10,17,37160.0
THREELOCKS,RANDOMRANDOM,put,100,10,18,37936.0
THREELOCKS,RANDOMRANDOM,put,100,10,19,38114.0
THREELOCKS,RANDOMRANDOM,put,100,10,20,38508.0
THREELOCKS,RANDOMRANDOM,put,100,10,21,38190.0
THREELOCKS,RANDOMRANDOM,put,100,10,22,37678.0
THREELOCKS,RANDOMRANDOM,put,100,10,23,38838.0
THREELOCKS,RANDOMRANDOM,put,100,10,24,39152.0
THREELOCKS,RANDOMRANDOM,put,100,10,25,38111.0
THREELOCKS,RANDOMRANDOM,put,100,10,26,38573.0
THREELOCKS,RANDOMRANDOM,put,100,10,27,38333.0
THREELOCKS,RANDOMRANDOM,put,100,10,28,38824.0
THREELOCKS,RANDOMRANDOM,put,100,10,29,38072.0
THREELOCKS,RANDOMRANDOM,put,100,10,30,38386.0
THREELOCKS,RANDOMRANDOM,put,100,10,31,39358.0
THREELOCKS,RANDOMRANDOM,put,100,10,32,38607.0
THREELOCKS,RANDOMRANDOM,put,100,10,33,39327.0
THREELOCKS,RANDOMRANDOM,put,100,10,34,38428.0
THREELOCKS,RANDOMRANDOM,put,100,10,35,39447.0
THREELOCKS,RANDOMRANDOM,put,100,10,36,38832.0
THREELOCKS,RANDOMRANDOM,put,100,10,37,40616.0
THREELOCKS,RANDOMRANDOM,put,100,10,38,39008.0
THREELOCKS,RANDOMRANDOM,put,100,10,39,40070.0
THREELOCKS,RANDOMRANDOM,put,100,10,40,39419.0
THREELOCKS,RANDOMRANDOM,put,100,10,41,38883.0
THREELOCKS,RANDOMRANDOM,put,100,10,42,38656.0
THREELOCKS,RANDOMRANDOM,put,100,10,43,38753.0
THREELOCKS,RANDOMRANDOM,put,100,10,44,38730.0
THREELOCKS,RANDOMRANDOM,put,100,10,45,40367.0
THREELOCKS,RANDOMRANDOM,put,100,10,46,39319.0
THREELOCKS,RANDOMRANDOM,put,100,10,47,39036.0
THREELOCKS,RANDOMRANDOM,put,100,10,48,39374.0
THREELOCKS,RANDOMRANDOM,put,100,10,49,39544.0
THREELOCKS,RANDOMRANDOM,put,100,10,50,40360.0
THREELOCKS,RANDOMRANDOM,put,100,10,51,39984.0
THREELOCKS,RANDOMRANDOM,put,100,10,52,40772.0
THREELOCKS,RANDOMRANDOM,put,100,10,53,40449.0
THREELOCKS,RANDOMRANDOM,put,100,10,54,40497.0
THREELOCKS,RANDOMRANDOM,put,100,10,55,39942.0
THREELOCKS,RANDOMRANDOM,put,100,10,56,39996.0
THREELOCKS,RANDOMRANDOM,put,100,10,57,41133.0
THREELOCKS,RANDOMRANDOM,put,100,10,58,41711.0
THREELOCKS,RANDOMRANDOM,put,100,10,59,39881.0
THREELOCKS,RANDOMRANDOM,put,100,10,60,41345.0
THREELOCKS,RANDOMRANDOM,put,100,10,61,40942.0
THREELOCKS,RANDOMRANDOM,put,100,10,62,41742.0
THREELOCKS,RANDOMRANDOM,put,100,10,63,41707.0
THREELOCKS,RANDOMRANDOM,put,100,10,64,40812.0
THREELOCKS,RANDOMRANDOM,put,100,10,65,41479.0
THREELOCKS,RANDOMRANDOM,put,100,10,66,40637.0
THREELOCKS,RANDOMRANDOM,put,100,10,67,41007.0
THREELOCKS,RANDOMRANDOM,put,100,10,68,41673.0
THREELOCKS,RANDOMRANDOM,put,100,10,69,42605.0
THREELOCKS,RANDOMRANDOM,put,100,10,70,40703.0
THREELOCKS,RANDOMRANDOM,put,100,10,71,42039.0
THREELOCKS,RANDOMRANDOM,put,100,10,72,41671.0
THREELOCKS,RANDOMRANDOM,put,100,10,73,41160.0
THREELOCKS,RANDOMRANDOM,put,100,10,74,41998.0
THREELOCKS,RANDOMRANDOM,put,100,10,75,42510.0
THREELOCKS,RANDOMRANDOM,put,100,10,76,41922.0
THREELOCKS,RANDOMRANDOM,put,100,10,77,41663.0
THREELOCKS,RANDOMRANDOM,put,100,10,78,41560.0
THREELOCKS,RANDOMRANDOM,put,100,10,79,41488.0
THREELOCKS,RANDOMRANDOM,put,100,10,80,41893.0
THREELOCKS,RANDOMRANDOM,put,100,10,81,42759.0
THREELOCKS,RANDOMRANDOM,put,100,10,82,41807.0
THREELOCKS,RANDOMRANDOM,put,100,10,83,41153.0
THREELOCKS,RANDOMRANDOM,put,100,10,84,42063.0
THREELOCKS,RANDOMRANDOM,put,100,10,85,42269.0
THREELOCKS,RANDOMRANDOM,put,100,10,86,42695.0
THREELOCKS,RANDOMRANDOM,put,100,10,87,42464.0
THREELOCKS,RANDOMRANDOM,put,100,10,88,42058.0
THREELOCKS,RANDOMRANDOM,put,100,10,89,42854.0
THREELOCKS,RANDOMRANDOM,put,100,10,90,43231.0
THREELOCKS,RANDOMRANDOM,put,100,10,91,42458.0
THREELOCKS,RANDOMRANDOM,put,100,10,92,43412.0
THREELOCKS,RANDOMRANDOM,put,100,10,93,44078.0
THREELOCKS,RANDOMRANDOM,put,100,10,94,43974.0
THREELOCKS,RANDOMRANDOM,put,100,10,95,43504.0
THREELOCKS,RANDOMRANDOM,put,100,10,96,43436.0
THREELOCKS,RANDOMRANDOM,put,100,10,97,43399.0
THREELOCKS,RANDOMRANDOM,put,100,10,98,43414.0
THREELOCKS,RANDOMRANDOM,put,100,10,99,43660.0
THREELOCKS,RANDOMRANDOM,put,100,10,100,43896.0
THREELOCKS,SECURERANDOM,take,100,10,2,43578.0
THREELOCKS,SECURERANDOM,take,100,10,3,44370.0
THREELOCKS,SECURERANDOM,take,100,10,4,44219.0
THREELOCKS,SECURERANDOM,take,100,10,5,43210.0
THREELOCKS,SECURERANDOM,take,100,10,6,44318.0
THREELOCKS,SECURERANDOM,take,100,10,7,44965.0
THREELOCKS,SECURERANDOM,take,100,10,8,43466.0
THREELOCKS,SECURERANDOM,take,100,10,9,45206.0
THREELOCKS,SECURERANDOM,take,100,10,10,45174.0
THREELOCKS,SECURERANDOM,take,100,10,11,44870.0
THREELOCKS,SECURERANDOM,take,100,10,12,45933.0
THREELOCKS,SECURERANDOM,take,100,10,13,44249.0
THREELOCKS,SECURERANDOM,take,100,10,14,45367.0
THREELOCKS,SECURERANDOM,take,100,10,15,44442.0
THREELOCKS,SECURERANDOM,take,100,10,16,44906.0
THREELOCKS,SECURERANDOM,take,100,10,17,43733.0
THREELOCKS,SECURERANDOM,take,100,10,18,44767.0
THREELOCKS,SECURERANDOM,take,100,10,19,45858.0
THREELOCKS,SECURERANDOM,take,100,10,20,44865.0
THREELOCKS,SECURERANDOM,take,100,10,21,44459.0
THREELOCKS,SECURERANDOM,take,100,10,22,46558.0
THREELOCKS,SECURERANDOM,take,100,10,23,45959.0
THREELOCKS,SECURERANDOM,take,100,10,24,45397.0
THREELOCKS,SECURERANDOM,take,100,10,25,45562.0
THREELOCKS,SECURERANDOM,take,100,10,26,46415.0
THREELOCKS,SECURERANDOM,take,100,10,27,46296.0
THREELOCKS,SECURERANDOM,take,100,10,28,45228.0
THREELOCKS,SECURERANDOM,take,100,10,29,44885.0
THREELOCKS,SECURERANDOM,take,100,10,30,45716.0
THREELOCKS,SECURERANDOM,take,100,10,31,45505.0
THREELOCKS,SECURERANDOM,take,100,10,32,45367.0
THREELOCKS,SECURERANDOM,take,100,10,33,46550.0
THREELOCKS,SECURERANDOM,take,100,10,34,46155.0
THREELOCKS,SECURERANDOM,take,100,10,35,46989.0
THREELOCKS,SECURERANDOM,take,100,10,36,45325.0
THREELOCKS,SECURERANDOM,take,100,10,37,45987.0
THREELOCKS,SECURERANDOM,take,100,10,38,46493.0
THREELOCKS,SECURERANDOM,take,100,10,39,44928.0
THREELOCKS,SECURERANDOM,take,100,10,40,46213.0
THREELOCKS,SECURERANDOM,take,100,10,41,45792.0
THREELOCKS,SECURERANDOM,take,100,10,42,47000.0
THREELOCKS,SECURERANDOM,take,100,10,43,45072.0
THREELOCKS,SECURERANDOM,take,100,10,44,46913.0
THREELOCKS,SECURERANDOM,take,100,10,45,45865.0
THREELOCKS,SECURERANDOM,take,100,10,46,46053.0
THREELOCKS,SECURERANDOM,take,100,10,47,47350.0
THREELOCKS,SECURERANDOM,take,100,10,48,46749.0
THREELOCKS,SECURERANDOM,take,100,10,49,46666.0
THREELOCKS,SECURERANDOM,take,100,10,50,47087.0
THREELOCKS,SECURERANDOM,take,100,10,51,44818.0
THREELOCKS,SECURERANDOM,take,100,10,52,46045.0
THREELOCKS,SECURERANDOM,take,100,10,53,46606.0
THREELOCKS,SECURERANDOM,take,100,10,54,47552.0
THREELOCKS,SECURERANDOM,take,100,10,55,47029.0
THREELOCKS,SECURERANDOM,take,100,10,56,46778.0
THREELOCKS,SECURERANDOM,take,100,10,57,46497.0
THREELOCKS,SECURERANDOM,take,100,10,58,47460.0
THREELOCKS,SECURERANDOM,take,100,10,59,47503.0
THREELOCKS,SECURERANDOM,take,100,10,60,47068.0
THREELOCKS,SECURERANDOM,take,100,10,61,47660.0
THREELOCKS,SECURERANDOM,take,100,10,62,47154.0
THREELOCKS,SECURERANDOM,take,100,10,63,48178.0
THREELOCKS,SECURERANDOM,take,100,10,64,47351.0
THREELOCKS,SECURERANDOM,take,100,10,65,47832.0
THREELOCKS,SECURERANDOM,take,100,10,66,47505.0
THREELOCKS,SECURERANDOM,take,100,10,67,47210.0
THREELOCKS,SECURERANDOM,take,100,10,68,48598.0
THREELOCKS,SECURERANDOM,take,100,10,69,48348.0
THREELOCKS,SECURERANDOM,take,100,10,70,47595.0
THREELOCKS,SECURERANDOM,take,100,10,71,47800.0
THREELOCKS,SECURERANDOM,take,100,10,72,49609.0
THREELOCKS,SECURERANDOM,take,100,10,73,47243.0
THREELOCKS,SECURERANDOM,take,100,10,74,48254.0
THREELOCKS,SECURERANDOM,take,100,10,75,47891.0
THREELOCKS,SECURERANDOM,take,100,10,76,48142.0
THREELOCKS,SECURERANDOM,take,100,10,77,48622.0
THREELOCKS,SECURERANDOM,take,100,10,78,47898.0
THREELOCKS,SECURERANDOM,take,100,10,79,47723.0
THREELOCKS,SECURERANDOM,take,100,10,80,48461.0
THREELOCKS,SECURERANDOM,take,100,10,81,49184.0
THREELOCKS,SECURERANDOM,take,100,10,82,48141.0
THREELOCKS,SECURERANDOM,take,100,10,83,48141.0
THREELOCKS,SECURERANDOM,take,100,10,84,48719.0
THREELOCKS,SECURERANDOM,take,100,10,85,49573.0
THREELOCKS,SECURERANDOM,take,100,10,86,49544.0
THREELOCKS,SECURERANDOM,take,100,10,87,49620.0
THREELOCKS,SECURERANDOM,take,100,10,88,49347.0
THREELOCKS,SECURERANDOM,take,100,10,89,49434.0
THREELOCKS,SECURERANDOM,take,100,10,90,49690.0
THREELOCKS,SECURERANDOM,take,100,10,91,49965.0
THREELOCKS,SECURERANDOM,take,100,10,92,49630.0
THREELOCKS,SECURERANDOM,take,100,10,93,49273.0
THREELOCKS,SECURERANDOM,take,100,10,94,51552.0
THREELOCKS,SECURERANDOM,take,100,10,95,50999.0
THREELOCKS,SECURERANDOM,take,100,10,96,48973.0
THREELOCKS,SECURERANDOM,take,100,10,97,50627.0
THREELOCKS,SECURERANDOM,take,100,10,98,50537.0
THREELOCKS,SECURERANDOM,take,100,10,99,49718.0
THREELOCKS,SECURERANDOM,take,100,10,100,50441.0
THREELOCKS,SECURERANDOM,put,100,10,2,44925.0
THREELOCKS,SECURERANDOM,put,100,10,3,44631.0
THREELOCKS,SECURERANDOM,put,100,10,4,43833.0
THREELOCKS,SECURERANDOM,put,100,10,5,44823.0
THREELOCKS,SECURERANDOM,put,100,10,6,44411.0
THREELOCKS,SECURERANDOM,put,100,10,7,44695.0
THREELOCKS,SECURERANDOM,put,100,10,8,43788.0
THREELOCKS,SECURERANDOM,put,100,10,9,44981.0
THREELOCKS,SECURERANDOM,put,100,10,10,45896.0
THREELOCKS,SECURERANDOM,put,100,10,11,46002.0
THREELOCKS,SECURERANDOM,put,100,10,12,45116.0
THREELOCKS,SECURERANDOM,put,100,10,13,44805.0
THREELOCKS,SECURERANDOM,put,100,10,14,44303.0
THREELOCKS,SECURERANDOM,put,100,10,15,44280.0
THREELOCKS,SECURERANDOM,put,100,10,16,44824.0
THREELOCKS,SECURERANDOM,put,100,10,17,44499.0
THREELOCKS,SECURERANDOM,put,100,10,18,45721.0
THREELOCKS,SECURERANDOM,put,100,10,19,44013.0
THREELOCKS,SECURERANDOM,put,100,10,20,44276.0
THREELOCKS,SECURERANDOM,put,100,10,21,46172.0
THREELOCKS,SECURERANDOM,put,100,10,22,44953.0
THREELOCKS,SECURERANDOM,put,100,10,23,44594.0
THREELOCKS,SECURERANDOM,put,100,10,24,46916.0
THREELOCKS,SECURERANDOM,put,100,10,25,45086.0
THREELOCKS,SECURERANDOM,put,100,10,26,45397.0
THREELOCKS,SECURERANDOM,put,100,10,27,45185.0
THREELOCKS,SECURERANDOM,put,100,10,28,46105.0
THREELOCKS,SECURERANDOM,put,100,10,29,45655.0
THREELOCKS,SECURERANDOM,put,100,10,30,46146.0
THREELOCKS,SECURERANDOM,put,100,10,31,46083.0
THREELOCKS,SECURERANDOM,put,100,10,32,45833.0
THREELOCKS,SECURERANDOM,put,100,10,33,46280.0
THREELOCKS,SECURERANDOM,put,100,10,34,46095.0
THREELOCKS,SECURERANDOM,put,100,10,35,45814.0
THREELOCKS,SECURERANDOM,put,100,10,36,45543.0
THREELOCKS,SECURERANDOM,put,100,10,37,46633.0
THREELOCKS,SECURERANDOM,put,100,10,38,45993.0
THREELOCKS,SECURERANDOM,put,100,10,39,47346.0
THREELOCKS,SECURERANDOM,put,100,10,40,46218.0
THREELOCKS,SECURERANDOM,put,100,10,41,45574.0
THREELOCKS,SECURERANDOM,put,100,10,42,45299.0
THREELOCKS,SECURERANDOM,put,100,10,43,45645.0
THREELOCKS,SECURERANDOM,put,100,10,44,45376.0
THREELOCKS,SECURERANDOM,put,100,10,45,45582.0
THREELOCKS,SECURERANDOM,put,100,10,46,46222.0
THREELOCKS,SECURERANDOM,put,100,10,47,45997.0
THREELOCKS,SECURERANDOM,put,100,10,48,45936.0
THREELOCKS,SECURERANDOM,put,100,10,49,46759.0
THREELOCKS,SECURERANDOM,put,100,10,50,46629.0
THREELOCKS,SECURERANDOM,put,100,10,51,46341.0
THREELOCKS,SECURERANDOM,put,100,10,52,47341.0
THREELOCKS,SECURERANDOM,put,100,10,53,46712.0
THREELOCKS,SECURERANDOM,put,100,10,54,45717.0
THREELOCKS,SECURERANDOM,put,100,10,55,47434.0
THREELOCKS,SECURERANDOM,put,100,10,56,46604.0
THREELOCKS,SECURERANDOM,put,100,10,57,46813.0
THREELOCKS,SECURERANDOM,put,100,10,58,47352.0
THREELOCKS,SECURERANDOM,put,100,10,59,47094.0
THREELOCKS,SECURERANDOM,put,100,10,60,47085.0
THREELOCKS,SECURERANDOM,put,100,10,61,46758.0
THREELOCKS,SECURERANDOM,put,100,10,62,46825.0
THREELOCKS,SECURERANDOM,put,100,10,63,46399.0
THREELOCKS,SECURERANDOM,put,100,10,64,47110.0
THREELOCKS,SECURERANDOM,put,100,10,65,49234.0
THREELOCKS,SECURERANDOM,put,100,10,66,48389.0
THREELOCKS,SECURERANDOM,put,100,10,67,48220.0
THREELOCKS,SECURERANDOM,put,100,10,68,48758.0
THREELOCKS,SECURERANDOM,put,100,10,69,47308.0
THREELOCKS,SECURERANDOM,put,100,10,70,48267.0
THREELOCKS,SECURERANDOM,put,100,10,71,49141.0
THREELOCKS,SECURERANDOM,put,100,10,72,48156.0
THREELOCKS,SECURERANDOM,put,100,10,73,47822.0
THREELOCKS,SECURERANDOM,put,100,10,74,49636.0
THREELOCKS,SECURERANDOM,put,100,10,75,47346.0
THREELOCKS,SECURERANDOM,put,100,10,76,48821.0
THREELOCKS,SECURERANDOM,put,100,10,77,48344.0
THREELOCKS,SECURERANDOM,put,100,10,78,48099.0
THREELOCKS,SECURERANDOM,put,100,10,79,49153.0
THREELOCKS,SECURERANDOM,put,100,10,80,48337.0
THREELOCKS,SECURERANDOM,put,100,10,81,48571.0
THREELOCKS,SECURERANDOM,put,100,10,82,48663.0
THREELOCKS,SECURERANDOM,put,100,10,83,48766.0
THREELOCKS,SECURERANDOM,put,100,10,84,49177.0
THREELOCKS,SECURERANDOM,put,100,10,85,49011.0
THREELOCKS,SECURERANDOM,put,100,10,86,47775.0
THREELOCKS,SECURERANDOM,put,100,10,87,49889.0
THREELOCKS,SECURERANDOM,put,100,10,88,48725.0
THREELOCKS,SECURERANDOM,put,100,10,89,49051.0
THREELOCKS,SECURERANDOM,put,100,10,90,49595.0
THREELOCKS,SECURERANDOM,put,100,10,91,49696.0
THREELOCKS,SECURERANDOM,put,100,10,92,50926.0
THREELOCKS,SECURERANDOM,put,100,10,93,49572.0
THREELOCKS,SECURERANDOM,put,100,10,94,49707.0
THREELOCKS,SECURERANDOM,put,100,10,95,49614.0
THREELOCKS,SECURERANDOM,put,100,10,96,50960.0
THREELOCKS,SECURERANDOM,put,100,10,97,51947.0
THREELOCKS,SECURERANDOM,put,100,10,98,50276.0
THREELOCKS,SECURERANDOM,put,100,10,99,49264.0
THREELOCKS,SECURERANDOM,put,100,10,100,50758.0
FOURCOND,RANDOMRANDOM,take,100,10,2,159053.0
FOURCOND,RANDOMRANDOM,take,100,10,3,147189.0
FOURCOND,RANDOMRANDOM,take,100,10,4,173664.0
FOURCOND,RANDOMRANDOM,take,100,10,5,135221.0
FOURCOND,RANDOMRANDOM,take,100,10,6,162928.0
FOURCOND,RANDOMRANDOM,take,100,10,7,148516.0
FOURCOND,RANDOMRANDOM,take,100,10,8,141985.0
FOURCOND,RANDOMRANDOM,take,100,10,9,148093.0
FOURCOND,RANDOMRANDOM,take,100,10,10,151177.0
FOURCOND,RANDOMRANDOM,take,100,10,11,136852.0
FOURCOND,RANDOMRANDOM,take,100,10,12,164751.0
FOURCOND,RANDOMRANDOM,take,100,10,13,161789.0
FOURCOND,RANDOMRANDOM,take,100,10,14,156171.0
FOURCOND,RANDOMRANDOM,take,100,10,15,155366.0
FOURCOND,RANDOMRANDOM,take,100,10,16,192202.0
FOURCOND,RANDOMRANDOM,take,100,10,17,157006.0
FOURCOND,RANDOMRANDOM,take,100,10,18,156962.0
FOURCOND,RANDOMRANDOM,take,100,10,19,152486.0
FOURCOND,RANDOMRANDOM,take,100,10,20,142459.0
FOURCOND,RANDOMRANDOM,take,100,10,21,165777.0
FOURCOND,RANDOMRANDOM,take,100,10,22,143339.0
FOURCOND,RANDOMRANDOM,take,100,10,23,169175.0
FOURCOND,RANDOMRANDOM,take,100,10,24,146395.0
FOURCOND,RANDOMRANDOM,take,100,10,25,158642.0
FOURCOND,RANDOMRANDOM,take,100,10,26,135557.0
FOURCOND,RANDOMRANDOM,take,100,10,27,157422.0
FOURCOND,RANDOMRANDOM,take,100,10,28,151281.0
FOURCOND,RANDOMRANDOM,take,100,10,29,172286.0
FOURCOND,RANDOMRANDOM,take,100,10,30,140196.0
FOURCOND,RANDOMRANDOM,take,100,10,31,160548.0
FOURCOND,RANDOMRANDOM,take,100,10,32,149377.0
FOURCOND,RANDOMRANDOM,take,100,10,33,166759.0
FOURCOND,RANDOMRANDOM,take,100,10,34,157071.0
FOURCOND,RANDOMRANDOM,take,100,10,35,168128.0
FOURCOND,RANDOMRANDOM,take,100,10,36,173643.0
FOURCOND,RANDOMRANDOM,take,100,10,37,154408.0
FOURCOND,RANDOMRANDOM,take,100,10,38,159242.0
FOURCOND,RANDOMRANDOM,take,100,10,39,139898.0
FOURCOND,RANDOMRANDOM,take,100,10,40,177619.0
FOURCOND,RANDOMRANDOM,take,100,10,41,148452.0
FOURCOND,RANDOMRANDOM,take,100,10,42,148317.0
FOURCOND,RANDOMRANDOM,take,100,10,43,175553.0
FOURCOND,RANDOMRANDOM,take,100,10,44,165817.0
FOURCOND,RANDOMRANDOM,take,100,10,45,175285.0
FOURCOND,RANDOMRANDOM,take,100,10,46,163623.0
FOURCOND,RANDOMRANDOM,take,100,10,47,164297.0
FOURCOND,RANDOMRANDOM,take,100,10,48,165745.0
FOURCOND,RANDOMRANDOM,take,100,10,49,144853.0
FOURCOND,RANDOMRANDOM,take,100,10,50,156075.0
FOURCOND,RANDOMRANDOM,take,100,10,51,179310.0
FOURCOND,RANDOMRANDOM,take,100,10,52,156051.0
FOURCOND,RANDOMRANDOM,take,100,10,53,153274.0
FOURCOND,RANDOMRANDOM,take,100,10,54,180470.0
FOURCOND,RANDOMRANDOM,take,100,10,55,157963.0
FOURCOND,RANDOMRANDOM,take,100,10,56,163033.0
FOURCOND,RANDOMRANDOM,take,100,10,57,179878.0
FOURCOND,RANDOMRANDOM,take,100,10,58,161437.0
FOURCOND,RANDOMRANDOM,take,100,10,59,167377.0
FOURCOND,RANDOMRANDOM,take,100,10,60,197178.0
FOURCOND,RANDOMRANDOM,take,100,10,61,175173.0
FOURCOND,RANDOMRANDOM,take,100,10,62,165171.0
FOURCOND,RANDOMRANDOM,take,100,10,63,153078.0
FOURCOND,RANDOMRANDOM,take,100,10,64,182971.0
FOURCOND,RANDOMRANDOM,take,100,10,65,156311.0
FOURCOND,RANDOMRANDOM,take,100,10,66,152524.0
FOURCOND,RANDOMRANDOM,take,100,10,67,163854.0
FOURCOND,RANDOMRANDOM,take,100,10,68,171133.0
FOURCOND,RANDOMRANDOM,take,100,10,69,161831.0
FOURCOND,RANDOMRANDOM,take,100,10,70,190123.0
FOURCOND,RANDOMRANDOM,take,100,10,71,184644.0
FOURCOND,RANDOMRANDOM,take,100,10,72,169824.0
FOURCOND,RANDOMRANDOM,take,100,10,73,159699.0
FOURCOND,RANDOMRANDOM,take,100,10,74,187271.0
FOURCOND,RANDOMRANDOM,take,100,10,75,181061.0
FOURCOND,RANDOMRANDOM,take,100,10,76,179350.0
FOURCOND,RANDOMRANDOM,take,100,10,77,168266.0
FOURCOND,RANDOMRANDOM,take,100,10,78,191241.0
FOURCOND,RANDOMRANDOM,take,100,10,79,143309.0
FOURCOND,RANDOMRANDOM,take,100,10,80,172513.0
FOURCOND,RANDOMRANDOM,take,100,10,81,160061.0
FOURCOND,RANDOMRANDOM,take,100,10,82,159662.0
FOURCOND,RANDOMRANDOM,take,100,10,83,199190.0
FOURCOND,RANDOMRANDOM,take,100,10,84,167408.0
FOURCOND,RANDOMRANDOM,take,100,10,85,187146.0
FOURCOND,RANDOMRANDOM,take,100,10,86,178565.0
FOURCOND,RANDOMRANDOM,take,100,10,87,159146.0
FOURCOND,RANDOMRANDOM,take,100,10,88,181017.0
FOURCOND,RANDOMRANDOM,take,100,10,89,180861.0
FOURCOND,RANDOMRANDOM,take,100,10,90,169649.0
FOURCOND,RANDOMRANDOM,take,100,10,91,163508.0
FOURCOND,RANDOMRANDOM,take,100,10,92,173023.0
FOURCOND,RANDOMRANDOM,take,100,10,93,178799.0
FOURCOND,RANDOMRANDOM,take,100,10,94,188149.0
FOURCOND,RANDOMRANDOM,take,100,10,95,176196.0
FOURCOND,RANDOMRANDOM,take,100,10,96,187156.0
FOURCOND,RANDOMRANDOM,take,100,10,97,206753.0
FOURCOND,RANDOMRANDOM,take,100,10,98,177498.0
FOURCOND,RANDOMRANDOM,take,100,10,99,174010.0
FOURCOND,RANDOMRANDOM,take,100,10,100,179417.0
FOURCOND,RANDOMRANDOM,put,100,10,2,152718.0
FOURCOND,RANDOMRANDOM,put,100,10,3,158529.0
FOURCOND,RANDOMRANDOM,put,100,10,4,153358.0
FOURCOND,RANDOMRANDOM,put,100,10,5,175325.0
FOURCOND,RANDOMRANDOM,put,100,10,6,155532.0
FOURCOND,RANDOMRANDOM,put,100,10,7,171232.0
FOURCOND,RANDOMRANDOM,put,100,10,8,153279.0
FOURCOND,RANDOMRANDOM,put,100,10,9,140952.0
FOURCOND,RANDOMRANDOM,put,100,10,10,133023.0
FOURCOND,RANDOMRANDOM,put,100,10,11,164011.0
FOURCOND,RANDOMRANDOM,put,100,10,12,150544.0
FOURCOND,RANDOMRANDOM,put,100,10,13,142154.0
